Matched Trades
Order{id=38097, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936633}
Order{id=42147, symbol='AAPL', side='buy', type='limit', price=131.56, timeStamp=1608938668}

Order{id=597, symbol='AMZN', side='sell', type='limit', price=3170.21, timeStamp=1608917711}
Order{id=578, symbol='AMZN', side='buy', type='limit', price=3171.08, timeStamp=1608917703}

Order{id=16708, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925838}
Order{id=16707, symbol='TSLA', side='buy', type='limit', price=658.03, timeStamp=1608925837}

Order{id=18514, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926769}
Order{id=18513, symbol='TSLA', side='sell', type='limit', price=658.39, timeStamp=1608926769}

Order{id=10497, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608922703}
Order{id=10495, symbol='AAPL', side='buy', type='limit', price=131.31, timeStamp=1608922702}

Order{id=45827, symbol='AMZN', side='buy', type='limit', price=3171.74, timeStamp=1608940503}
Order{id=45826, symbol='AMZN', side='sell', type='limit', price=3170.04, timeStamp=1608940502}

Order{id=3491, symbol='AMZN', side='sell', type='limit', price=3170.07, timeStamp=1608919174}
Order{id=3487, symbol='AMZN', side='buy', type='limit', price=3171.39, timeStamp=1608919172}

Order{id=11374, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608923147}
Order{id=11315, symbol='AMZN', side='sell', type='limit', price=3171.1, timeStamp=1608923122}

Order{id=29629, symbol='AMZN', side='sell', type='limit', price=3170.4, timeStamp=1608932384}
Order{id=29609, symbol='AMZN', side='buy', type='limit', price=3170.73, timeStamp=1608932376}

Order{id=31769, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608933462}
Order{id=31768, symbol='AAPL', side='sell', type='limit', price=130.1, timeStamp=1608933462}

Order{id=24645, symbol='AAPL', side='sell', type='limit', price=130.39, timeStamp=1608929866}
Order{id=24644, symbol='AAPL', side='buy', type='limit', price=131.83, timeStamp=1608929866}

Order{id=44051, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939625}
Order{id=43995, symbol='TSLA', side='buy', type='limit', price=658.36, timeStamp=1608939596}

Order{id=6178, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608920522}
Order{id=6176, symbol='AAPL', side='buy', type='limit', price=130.4, timeStamp=1608920521}

Order{id=34685, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608934933}
Order{id=34682, symbol='AAPL', side='buy', type='limit', price=131.01, timeStamp=1608934932}

Order{id=38291, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936726}
Order{id=38270, symbol='TSLA', side='sell', type='limit', price=658.79, timeStamp=1608936716}

Order{id=36376, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935778}
Order{id=36337, symbol='AMZN', side='buy', type='limit', price=3170.74, timeStamp=1608935760}

Order{id=7813, symbol='TSLA', side='sell', type='limit', price=659.04, timeStamp=1608921346}
Order{id=7788, symbol='TSLA', side='buy', type='limit', price=659.39, timeStamp=1608921335}

Order{id=19295, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927161}
Order{id=19294, symbol='TSLA', side='sell', type='limit', price=658.7, timeStamp=1608927161}

Order{id=20381, symbol='AAPL', side='sell', type='limit', price=130.61, timeStamp=1608927707}
Order{id=20367, symbol='AAPL', side='buy', type='limit', price=130.92, timeStamp=1608927701}

Order{id=30588, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608932863}
Order{id=30572, symbol='TSLA', side='sell', type='limit', price=659.08, timeStamp=1608932857}

Order{id=36895, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608936034}
Order{id=36894, symbol='TSLA', side='buy', type='limit', price=658.41, timeStamp=1608936034}

Order{id=38234, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936701}
Order{id=38215, symbol='TSLA', side='sell', type='limit', price=658.8, timeStamp=1608936692}

Order{id=15678, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925311}
Order{id=15672, symbol='TSLA', side='buy', type='limit', price=658.32, timeStamp=1608925308}

Order{id=40232, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608937697}
Order{id=40105, symbol='AMZN', side='buy', type='limit', price=3170.59, timeStamp=1608937635}

Order{id=39097, symbol='TSLA', side='buy', type='limit', price=659.94, timeStamp=1608937122}
Order{id=39087, symbol='TSLA', side='sell', type='limit', price=658.96, timeStamp=1608937116}

Order{id=22206, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608928629}
Order{id=22171, symbol='AAPL', side='buy', type='limit', price=131.06, timeStamp=1608928613}

Order{id=40633, symbol='AAPL', side='buy', type='limit', price=130.96, timeStamp=1608937897}
Order{id=40626, symbol='AAPL', side='sell', type='limit', price=130.35, timeStamp=1608937893}

Order{id=30511, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608932828}
Order{id=30434, symbol='AMZN', side='sell', type='limit', price=3171.19, timeStamp=1608932789}

Order{id=40676, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608937918}
Order{id=40669, symbol='AAPL', side='buy', type='limit', price=131.79, timeStamp=1608937914}

Order{id=34098, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608934647}
Order{id=34007, symbol='TSLA', side='buy', type='limit', price=658.18, timeStamp=1608934602}

Order{id=35871, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608935523}
Order{id=35847, symbol='TSLA', side='buy', type='limit', price=658.81, timeStamp=1608935511}

Order{id=829, symbol='AAPL', side='sell', type='limit', price=130.6, timeStamp=1608917820}
Order{id=825, symbol='AAPL', side='buy', type='limit', price=131.84, timeStamp=1608917818}

Order{id=27089, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608931109}
Order{id=27073, symbol='AAPL', side='buy', type='limit', price=131.6, timeStamp=1608931101}

Order{id=819, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917815}
Order{id=812, symbol='AMZN', side='sell', type='limit', price=3170.94, timeStamp=1608917812}

Order{id=41911, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608938548}
Order{id=41896, symbol='AAPL', side='buy', type='limit', price=130.29, timeStamp=1608938540}

Order{id=15369, symbol='AMZN', side='sell', type='limit', price=3170.04, timeStamp=1608925149}
Order{id=15297, symbol='AMZN', side='buy', type='limit', price=3170.59, timeStamp=1608925113}

Order{id=15485, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608925212}
Order{id=15461, symbol='AAPL', side='sell', type='limit', price=131.06, timeStamp=1608925197}

Order{id=36899, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608936035}
Order{id=36877, symbol='AMZN', side='sell', type='limit', price=3171.06, timeStamp=1608936024}

Order{id=43739, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939467}
Order{id=43726, symbol='TSLA', side='buy', type='limit', price=659.66, timeStamp=1608939463}

Order{id=5786, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608920332}
Order{id=5735, symbol='TSLA', side='buy', type='limit', price=658.97, timeStamp=1608920303}

Order{id=8047, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608921464}
Order{id=8036, symbol='AMZN', side='buy', type='limit', price=3170.4, timeStamp=1608921458}

Order{id=7567, symbol='AMZN', side='sell', type='limit', price=3170.4, timeStamp=1608921235}
Order{id=7508, symbol='AMZN', side='buy', type='limit', price=3171.61, timeStamp=1608921208}

Order{id=43231, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939208}
Order{id=43202, symbol='AMZN', side='sell', type='limit', price=3171.12, timeStamp=1608939194}

Order{id=12351, symbol='AMZN', side='sell', type='market', price=3171.31, timeStamp=1608923635}
Order{id=12325, symbol='AMZN', side='buy', type='limit', price=3171.79, timeStamp=1608923622}

Order{id=3050, symbol='AMZN', side='sell', type='limit', price=3170.74, timeStamp=1608918954}
Order{id=3033, symbol='AMZN', side='buy', type='limit', price=3170.76, timeStamp=1608918945}

Order{id=8233, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608921556}
Order{id=8230, symbol='TSLA', side='buy', type='limit', price=658.16, timeStamp=1608921555}

Order{id=7578, symbol='AMZN', side='sell', type='limit', price=3170.78, timeStamp=1608921239}
Order{id=7570, symbol='AMZN', side='buy', type='limit', price=3171.13, timeStamp=1608921236}

Order{id=15591, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608925264}
Order{id=15546, symbol='AMZN', side='sell', type='limit', price=3172, timeStamp=1608925244}

Order{id=23675, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929377}
Order{id=23621, symbol='AMZN', side='sell', type='limit', price=3171.01, timeStamp=1608929353}

Order{id=41192, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608938180}
Order{id=41109, symbol='AMZN', side='sell', type='limit', price=3171.08, timeStamp=1608938138}

Order{id=38597, symbol='AAPL', side='buy', type='limit', price=131.93, timeStamp=1608936871}
Order{id=38554, symbol='AAPL', side='sell', type='limit', price=130.95, timeStamp=1608936848}

Order{id=2754, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608918797}
Order{id=2753, symbol='AAPL', side='buy', type='limit', price=130.14, timeStamp=1608918796}

Order{id=26947, symbol='AAPL', side='sell', type='limit', price=130.37, timeStamp=1608931034}
Order{id=26940, symbol='AAPL', side='buy', type='limit', price=131.28, timeStamp=1608931029}

Order{id=32297, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608933732}
Order{id=32236, symbol='AMZN', side='sell', type='limit', price=3171.29, timeStamp=1608933701}

Order{id=29054, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608932091}
Order{id=28756, symbol='AAPL', side='buy', type='limit', price=130.15, timeStamp=1608931941}

Order{id=5364, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608920119}
Order{id=5336, symbol='AMZN', side='buy', type='limit', price=3170.37, timeStamp=1608920106}

Order{id=41893, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608938538}
Order{id=41587, symbol='AAPL', side='sell', type='limit', price=131.8, timeStamp=1608938380}

Order{id=43908, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939554}
Order{id=43906, symbol='TSLA', side='sell', type='limit', price=659.32, timeStamp=1608939553}

Order{id=25139, symbol='TSLA', side='sell', type='limit', price=658.18, timeStamp=1608930135}
Order{id=25138, symbol='TSLA', side='buy', type='limit', price=659.25, timeStamp=1608930135}

Order{id=27958, symbol='TSLA', side='buy', type='limit', price=659.92, timeStamp=1608931550}
Order{id=27942, symbol='TSLA', side='sell', type='limit', price=659.69, timeStamp=1608931541}

Order{id=13869, symbol='TSLA', side='buy', type='limit', price=659.73, timeStamp=1608924393}
Order{id=13859, symbol='TSLA', side='sell', type='limit', price=659.29, timeStamp=1608924389}

Order{id=2359, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608918600}
Order{id=2340, symbol='AAPL', side='buy', type='limit', price=130.75, timeStamp=1608918590}

Order{id=25000, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608930054}
Order{id=24976, symbol='TSLA', side='buy', type='limit', price=658.93, timeStamp=1608930039}

Order{id=23223, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608929154}
Order{id=23178, symbol='AMZN', side='buy', type='limit', price=3170.49, timeStamp=1608929132}

Order{id=13352, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608924139}
Order{id=13348, symbol='TSLA', side='buy', type='limit', price=659.17, timeStamp=1608924137}

Order{id=37716, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936432}
Order{id=37699, symbol='TSLA', side='sell', type='limit', price=658.08, timeStamp=1608936422}

Order{id=34700, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608934941}
Order{id=34696, symbol='AMZN', side='buy', type='limit', price=3170.5, timeStamp=1608934939}

Order{id=25479, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608930298}
Order{id=25428, symbol='AMZN', side='buy', type='limit', price=3170.45, timeStamp=1608930273}

Order{id=28447, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608931790}
Order{id=28445, symbol='AAPL', side='sell', type='limit', price=130.22, timeStamp=1608931790}

Order{id=32132, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608933652}
Order{id=32119, symbol='AMZN', side='sell', type='limit', price=3171.76, timeStamp=1608933644}

Order{id=27907, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608931522}
Order{id=27820, symbol='TSLA', side='sell', type='limit', price=659.5, timeStamp=1608931481}

Order{id=30889, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608933013}
Order{id=30666, symbol='AAPL', side='buy', type='limit', price=130.38, timeStamp=1608932905}

Order{id=16471, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925710}
Order{id=16413, symbol='AAPL', side='buy', type='limit', price=130.04, timeStamp=1608925677}

Order{id=12108, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608923511}
Order{id=11967, symbol='TSLA', side='buy', type='limit', price=658.35, timeStamp=1608923440}

Order{id=26687, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608930900}
Order{id=26675, symbol='TSLA', side='sell', type='limit', price=658.93, timeStamp=1608930894}

Order{id=15800, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608925374}
Order{id=15744, symbol='AAPL', side='sell', type='limit', price=131.1, timeStamp=1608925343}

Order{id=15809, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925377}
Order{id=15774, symbol='TSLA', side='buy', type='limit', price=658.17, timeStamp=1608925359}

Order{id=33305, symbol='AAPL', side='sell', type='limit', price=130.04, timeStamp=1608934246}
Order{id=33288, symbol='AAPL', side='buy', type='limit', price=131.77, timeStamp=1608934237}

Order{id=37228, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608936195}
Order{id=37183, symbol='TSLA', side='buy', type='limit', price=659.57, timeStamp=1608936172}

Order{id=5000, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608919937}
Order{id=4966, symbol='AMZN', side='sell', type='limit', price=3171.5, timeStamp=1608919923}

Order{id=2081, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608918462}
Order{id=2070, symbol='AMZN', side='buy', type='limit', price=3171.1, timeStamp=1608918456}

Order{id=9085, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608921993}
Order{id=9028, symbol='AAPL', side='sell', type='limit', price=131.91, timeStamp=1608921961}

Order{id=4872, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608919877}
Order{id=4851, symbol='AMZN', side='sell', type='limit', price=3170.87, timeStamp=1608919866}

Order{id=32157, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608933665}
Order{id=32080, symbol='TSLA', side='sell', type='limit', price=659.83, timeStamp=1608933621}

Order{id=25859, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608930499}
Order{id=25742, symbol='AMZN', side='sell', type='limit', price=3170.79, timeStamp=1608930441}

Order{id=32347, symbol='AMZN', side='sell', type='limit', price=3170.2, timeStamp=1608933756}
Order{id=32339, symbol='AMZN', side='buy', type='limit', price=3170.25, timeStamp=1608933752}

Order{id=5370, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608920122}
Order{id=5361, symbol='TSLA', side='sell', type='limit', price=659.13, timeStamp=1608920118}

Order{id=25052, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608930087}
Order{id=25024, symbol='AMZN', side='buy', type='limit', price=3170.79, timeStamp=1608930068}

Order{id=34779, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608934980}
Order{id=34703, symbol='TSLA', side='buy', type='limit', price=658.7, timeStamp=1608934942}

Order{id=29680, symbol='AMZN', side='buy', type='limit', price=3170.91, timeStamp=1608932412}
Order{id=29668, symbol='AMZN', side='sell', type='limit', price=3170.23, timeStamp=1608932404}

Order{id=19007, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927019}
Order{id=19006, symbol='TSLA', side='buy', type='limit', price=658.64, timeStamp=1608927019}

Order{id=42292, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608938738}
Order{id=42256, symbol='TSLA', side='buy', type='limit', price=658.26, timeStamp=1608938720}

Order{id=45763, symbol='TSLA', side='buy', type='limit', price=659.13, timeStamp=1608940475}
Order{id=45749, symbol='TSLA', side='sell', type='limit', price=658.41, timeStamp=1608940468}

Order{id=30233, symbol='AMZN', side='sell', type='limit', price=3170.56, timeStamp=1608932681}
Order{id=30230, symbol='AMZN', side='buy', type='limit', price=3171.2, timeStamp=1608932680}

Order{id=33159, symbol='TSLA', side='sell', type='limit', price=658.22, timeStamp=1608934168}
Order{id=33154, symbol='TSLA', side='buy', type='limit', price=659.36, timeStamp=1608934166}

Order{id=33183, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608934182}
Order{id=33123, symbol='AAPL', side='buy', type='limit', price=131.3, timeStamp=1608934151}

Order{id=37923, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608936547}
Order{id=37915, symbol='AMZN', side='buy', type='limit', price=3171.63, timeStamp=1608936542}

Order{id=45348, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940273}
Order{id=45342, symbol='AAPL', side='buy', type='limit', price=131.53, timeStamp=1608940270}

Order{id=40491, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608937828}
Order{id=40474, symbol='AAPL', side='sell', type='limit', price=130.68, timeStamp=1608937821}

Order{id=23240, symbol='AMZN', side='buy', type='limit', price=3171.16, timeStamp=1608929164}
Order{id=23208, symbol='AMZN', side='sell', type='limit', price=3171.06, timeStamp=1608929147}

Order{id=35309, symbol='TSLA', side='sell', type='limit', price=659.3, timeStamp=1608935250}
Order{id=35300, symbol='TSLA', side='buy', type='limit', price=659.61, timeStamp=1608935244}

Order{id=33359, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608934271}
Order{id=33110, symbol='AMZN', side='buy', type='limit', price=3170.41, timeStamp=1608934144}

Order{id=2750, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608918794}
Order{id=2731, symbol='TSLA', side='sell', type='limit', price=659.69, timeStamp=1608918786}

Order{id=18256, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926645}
Order{id=18251, symbol='AAPL', side='sell', type='limit', price=131.68, timeStamp=1608926643}

Order{id=40165, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608937663}
Order{id=40158, symbol='TSLA', side='sell', type='limit', price=658.86, timeStamp=1608937659}

Order{id=45135, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940158}
Order{id=45130, symbol='TSLA', side='buy', type='limit', price=659.49, timeStamp=1608940156}

Order{id=13464, symbol='AMZN', side='buy', type='limit', price=3171.06, timeStamp=1608924192}
Order{id=13430, symbol='AMZN', side='sell', type='limit', price=3170.6, timeStamp=1608924175}

Order{id=31681, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608933415}
Order{id=31678, symbol='AMZN', side='buy', type='limit', price=3170.73, timeStamp=1608933413}

Order{id=32582, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608933873}
Order{id=32556, symbol='AMZN', side='sell', type='limit', price=3170.62, timeStamp=1608933860}

Order{id=25444, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608930282}
Order{id=25381, symbol='TSLA', side='buy', type='limit', price=658.83, timeStamp=1608930249}

Order{id=32642, symbol='TSLA', side='sell', type='limit', price=659.18, timeStamp=1608933903}
Order{id=32599, symbol='TSLA', side='buy', type='limit', price=659.85, timeStamp=1608933879}

Order{id=27169, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608931148}
Order{id=27112, symbol='AMZN', side='sell', type='limit', price=3170.29, timeStamp=1608931121}

Order{id=37089, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608936123}
Order{id=37072, symbol='AMZN', side='buy', type='limit', price=3170.92, timeStamp=1608936118}

Order{id=1057, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917932}
Order{id=1054, symbol='TSLA', side='buy', type='limit', price=659.43, timeStamp=1608917931}

Order{id=24761, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608929927}
Order{id=24678, symbol='TSLA', side='buy', type='limit', price=658.46, timeStamp=1608929884}

Order{id=12041, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608923478}
Order{id=12033, symbol='TSLA', side='sell', type='limit', price=659.4, timeStamp=1608923475}

Order{id=30076, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608932603}
Order{id=30069, symbol='AAPL', side='sell', type='limit', price=130.8, timeStamp=1608932600}

Order{id=25359, symbol='AAPL', side='sell', type='limit', price=131.54, timeStamp=1608930237}
Order{id=25350, symbol='AAPL', side='buy', type='limit', price=131.61, timeStamp=1608930234}

Order{id=37388, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608936270}
Order{id=37090, symbol='AAPL', side='sell', type='limit', price=131.99, timeStamp=1608936124}

Order{id=22023, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608928537}
Order{id=22012, symbol='TSLA', side='sell', type='limit', price=658.13, timeStamp=1608928532}

Order{id=12244, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608923580}
Order{id=12227, symbol='TSLA', side='sell', type='limit', price=659.06, timeStamp=1608923574}

Order{id=14597, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608924763}
Order{id=14476, symbol='AMZN', side='sell', type='limit', price=3172, timeStamp=1608924702}

Order{id=23645, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929364}
Order{id=23636, symbol='AAPL', side='buy', type='limit', price=130.67, timeStamp=1608929359}

Order{id=27459, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608931296}
Order{id=27442, symbol='TSLA', side='sell', type='limit', price=659.33, timeStamp=1608931285}

Order{id=44283, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939738}
Order{id=44280, symbol='TSLA', side='buy', type='limit', price=659.01, timeStamp=1608939737}

Order{id=28893, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608932008}
Order{id=28881, symbol='TSLA', side='sell', type='limit', price=659.83, timeStamp=1608932004}

Order{id=34036, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608934615}
Order{id=34012, symbol='TSLA', side='sell', type='limit', price=659.08, timeStamp=1608934605}

Order{id=3825, symbol='AMZN', side='sell', type='limit', price=3171.28, timeStamp=1608919343}
Order{id=3823, symbol='AMZN', side='buy', type='limit', price=3171.78, timeStamp=1608919342}

Order{id=11128, symbol='AAPL', side='buy', type='limit', price=131.77, timeStamp=1608923029}
Order{id=11083, symbol='AAPL', side='sell', type='limit', price=131.54, timeStamp=1608923007}

Order{id=19400, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927212}
Order{id=19390, symbol='AAPL', side='sell', type='limit', price=131.92, timeStamp=1608927208}

Order{id=29604, symbol='TSLA', side='sell', type='limit', price=658.92, timeStamp=1608932373}
Order{id=29602, symbol='TSLA', side='buy', type='limit', price=659.25, timeStamp=1608932372}

Order{id=15626, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925285}
Order{id=15617, symbol='TSLA', side='buy', type='limit', price=659.44, timeStamp=1608925279}

Order{id=43278, symbol='TSLA', side='buy', type='limit', price=659.42, timeStamp=1608939234}
Order{id=43272, symbol='TSLA', side='sell', type='limit', price=658.23, timeStamp=1608939231}

Order{id=45409, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940303}
Order{id=45391, symbol='AAPL', side='buy', type='limit', price=130.02, timeStamp=1608940294}

Order{id=35138, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608935158}
Order{id=35131, symbol='AAPL', side='buy', type='limit', price=131.47, timeStamp=1608935155}

Order{id=45308, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940251}
Order{id=45275, symbol='TSLA', side='sell', type='limit', price=659.93, timeStamp=1608940233}

Order{id=44209, symbol='TSLA', side='sell', type='limit', price=658.74, timeStamp=1608939700}
Order{id=44201, symbol='TSLA', side='buy', type='limit', price=659.57, timeStamp=1608939696}

Order{id=19417, symbol='TSLA', side='buy', type='limit', price=659.48, timeStamp=1608927221}
Order{id=19396, symbol='TSLA', side='sell', type='limit', price=658.21, timeStamp=1608927210}

Order{id=32538, symbol='AAPL', side='buy', type='limit', price=131.05, timeStamp=1608933851}
Order{id=32526, symbol='AAPL', side='sell', type='limit', price=130.94, timeStamp=1608933846}

Order{id=11339, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608923131}
Order{id=11313, symbol='TSLA', side='buy', type='limit', price=658.17, timeStamp=1608923120}

Order{id=25237, symbol='AMZN', side='sell', type='limit', price=3170.73, timeStamp=1608930183}
Order{id=25221, symbol='AMZN', side='buy', type='limit', price=3171.87, timeStamp=1608930176}

Order{id=16302, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608925621}
Order{id=16293, symbol='AAPL', side='sell', type='limit', price=130.71, timeStamp=1608925617}

Order{id=40547, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608937850}
Order{id=40506, symbol='AMZN', side='buy', type='limit', price=3170.06, timeStamp=1608937834}

Order{id=45180, symbol='AMZN', side='buy', type='limit', price=3171.85, timeStamp=1608940185}
Order{id=45163, symbol='AMZN', side='sell', type='limit', price=3171.17, timeStamp=1608940176}

Order{id=17634, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926328}
Order{id=17627, symbol='AMZN', side='buy', type='limit', price=3171.61, timeStamp=1608926324}

Order{id=22505, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608928786}
Order{id=22487, symbol='TSLA', side='sell', type='limit', price=659.82, timeStamp=1608928776}

Order{id=35690, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935429}
Order{id=35644, symbol='AMZN', side='buy', type='limit', price=3170.5, timeStamp=1608935405}

Order{id=36967, symbol='AAPL', side='sell', type='limit', price=130.21, timeStamp=1608936070}
Order{id=36922, symbol='AAPL', side='buy', type='limit', price=130.36, timeStamp=1608936046}

Order{id=3998, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608919438}
Order{id=3995, symbol='AMZN', side='buy', type='limit', price=3171.11, timeStamp=1608919436}

Order{id=6000, symbol='TSLA', side='buy', type='limit', price=659.48, timeStamp=1608920435}
Order{id=5995, symbol='TSLA', side='sell', type='limit', price=659.48, timeStamp=1608920433}

Order{id=13393, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608924160}
Order{id=13390, symbol='AAPL', side='buy', type='limit', price=131.59, timeStamp=1608924158}

Order{id=35648, symbol='TSLA', side='sell', type='limit', price=658.04, timeStamp=1608935406}
Order{id=35646, symbol='TSLA', side='buy', type='limit', price=659.92, timeStamp=1608935406}

Order{id=21470, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608928256}
Order{id=21299, symbol='AAPL', side='buy', type='limit', price=130.03, timeStamp=1608928169}

Order{id=46081, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940637}
Order{id=46073, symbol='AMZN', side='sell', type='limit', price=3170.88, timeStamp=1608940633}

Order{id=4547, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608919716}
Order{id=4539, symbol='AMZN', side='sell', type='limit', price=3171.51, timeStamp=1608919712}

Order{id=21995, symbol='TSLA', side='sell', type='limit', price=659.21, timeStamp=1608928523}
Order{id=21981, symbol='TSLA', side='buy', type='limit', price=659.97, timeStamp=1608928516}

Order{id=5902, symbol='TSLA', side='sell', type='limit', price=658.8, timeStamp=1608920387}
