Order{id=2, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917400}
Order{id=44697, symbol='GOOG', side='sell', type='limit', price=1733.75, timeStamp=1608939942}
Order{id=44698, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939942}
Order{id=44699, symbol='FB', side='sell', type='market', price=265.58, timeStamp=1608939943}
Order{id=44701, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939944}
Order{id=44702, symbol='FB', side='sell', type='market', price=null, timeStamp=1608939944}
Order{id=44706, symbol='FB', side='buy', type='market', price=null, timeStamp=1608939945}
Order{id=44707, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939946}
Order{id=44708, symbol='FB', side='sell', type='limit', price=265.1, timeStamp=1608939946}
Order{id=44710, symbol='FB', side='buy', type='market', price=null, timeStamp=1608939948}
Order{id=44711, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608939948}
Order{id=44714, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939951}
Order{id=44715, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608939951}
Order{id=44716, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608939952}
Order{id=44720, symbol='FB', side='sell', type='limit', price=266.4, timeStamp=1608939954}
Order{id=44722, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939955}
Order{id=44723, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608939956}
Order{id=44724, symbol='FB', side='sell', type='limit', price=266.91, timeStamp=1608939956}
Order{id=44725, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939956}
Order{id=44727, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608939958}
Order{id=44729, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939959}
Order{id=44732, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608939960}
Order{id=44735, symbol='FB', side='sell', type='market', price=null, timeStamp=1608939962}
Order{id=44736, symbol='GOOG', side='buy', type='limit', price=1733.3, timeStamp=1608939963}
Order{id=44737, symbol='FB', side='buy', type='market', price=null, timeStamp=1608939963}
Order{id=44738, symbol='GOOG', side='buy', type='limit', price=1732.87, timeStamp=1608939964}
Order{id=44739, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939964}
Order{id=44740, symbol='GOOG', side='buy', type='limit', price=1732.84, timeStamp=1608939965}
Order{id=44744, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939967}
Order{id=44746, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939968}
Order{id=44747, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939969}
Order{id=44748, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939969}
Order{id=44752, symbol='FB', side='buy', type='limit', price=265.9, timeStamp=1608939971}
Order{id=44753, symbol='FB', side='sell', type='limit', price=265.26, timeStamp=1608939971}
Order{id=44754, symbol='FB', side='buy', type='limit', price=266.07, timeStamp=1608939972}
Order{id=44756, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939973}
Order{id=44757, symbol='FB', side='sell', type='market', price=null, timeStamp=1608939973}
Order{id=44758, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939974}
Order{id=44759, symbol='FB', side='buy', type='limit', price=266.16, timeStamp=1608939974}
Order{id=44762, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939975}
Order{id=44764, symbol='AAPL', side='buy', type='market', price=130.21, timeStamp=1608939976}
Order{id=44765, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939977}
Order{id=44767, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939979}
Order{id=44768, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939979}
Order{id=44769, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939980}
Order{id=44772, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939982}
Order{id=44773, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939982}
Order{id=44774, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939983}
Order{id=44780, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939986}
Order{id=44781, symbol='GOOG', side='sell', type='limit', price=1733.27, timeStamp=1608939986}
Order{id=44782, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939987}
Order{id=44783, symbol='FB', side='sell', type='market', price=null, timeStamp=1608939987}
Order{id=44784, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939988}
Order{id=44785, symbol='GOOG', side='sell', type='limit', price=1732.15, timeStamp=1608939988}
Order{id=44787, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939989}
Order{id=44791, symbol='FB', side='sell', type='market', price=null, timeStamp=1608939991}
Order{id=44792, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939992}
Order{id=44793, symbol='GOOG', side='buy', type='limit', price=1733.52, timeStamp=1608939992}
Order{id=44794, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939993}
Order{id=44796, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939994}
Order{id=44797, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939994}
Order{id=44798, symbol='FB', side='sell', type='limit', price=266.55, timeStamp=1608939995}
Order{id=44799, symbol='FB', side='sell', type='market', price=null, timeStamp=1608939996}
Order{id=44800, symbol='FB', side='sell', type='limit', price=266.02, timeStamp=1608939996}
Order{id=44801, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939996}
Order{id=44802, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608939997}
Order{id=44803, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939997}
Order{id=44804, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608939998}
Order{id=44805, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939999}
Order{id=44807, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940000}
Order{id=44809, symbol='GOOG', side='sell', type='limit', price=1732.3, timeStamp=1608940001}
Order{id=44810, symbol='FB', side='sell', type='limit', price=266.53, timeStamp=1608940002}
Order{id=44812, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940002}
Order{id=44816, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940005}
Order{id=44817, symbol='FB', side='sell', type='limit', price=266.38, timeStamp=1608940006}
Order{id=44818, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940007}
Order{id=44819, symbol='FB', side='buy', type='limit', price=265, timeStamp=1608940007}
Order{id=44821, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940008}
Order{id=44822, symbol='GOOG', side='buy', type='limit', price=1732.45, timeStamp=1608940008}
Order{id=44823, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940009}
Order{id=44824, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940009}
Order{id=44826, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940011}
Order{id=44828, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940011}
Order{id=44830, symbol='TSLA', side='sell', type='limit', price=null, timeStamp=1608940012}
Order{id=44831, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940012}
Order{id=44832, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940013}
Order{id=44835, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940015}
Order{id=44837, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940016}
Order{id=44839, symbol='FB', side='buy', type='limit', price=266.97, timeStamp=1608940016}
Order{id=44842, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940016}
Order{id=44846, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940018}
Order{id=44848, symbol='FB', side='sell', type='limit', price=266.69, timeStamp=1608940019}
Order{id=44849, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608940019}
Order{id=44853, symbol='GOOG', side='buy', type='limit', price=1732.8, timeStamp=1608940022}
Order{id=44857, symbol='GOOG', side='sell', type='limit', price=1733.06, timeStamp=1608940023}
Order{id=44858, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940023}
Order{id=44860, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940024}
Order{id=44861, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940025}
Order{id=44862, symbol='GOOG', side='buy', type='limit', price=1732.98, timeStamp=1608940026}
Order{id=44863, symbol='AMZN', side='sell', type='limit', price=null, timeStamp=1608940026}
Order{id=44864, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940027}
Order{id=44865, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940028}
Order{id=44866, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940028}
Order{id=44869, symbol='FB', side='sell', type='limit', price=265.5, timeStamp=1608940030}
Order{id=44876, symbol='FB', side='sell', type='limit', price=266.67, timeStamp=1608940033}
Order{id=44880, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940034}
Order{id=44881, symbol='FB', side='sell', type='limit', price=266.02, timeStamp=1608940035}
Order{id=44888, symbol='FB', side='buy', type='limit', price=265.62, timeStamp=1608940038}
Order{id=44889, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608940038}
Order{id=44892, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608940039}
Order{id=44894, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940040}
Order{id=44896, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940041}
Order{id=44897, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940041}
Order{id=44900, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940043}
Order{id=44904, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940045}
Order{id=44906, symbol='FB', side='buy', type='limit', price=266.33, timeStamp=1608940045}
Order{id=44907, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940046}
Order{id=44911, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940048}
Order{id=44915, symbol='FB', side='buy', type='limit', price=266.28, timeStamp=1608940049}
Order{id=44918, symbol='AAPL', side='sell', type='limit', price=null, timeStamp=1608940051}
Order{id=44919, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940051}
Order{id=44920, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940051}
Order{id=44921, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940051}
Order{id=44922, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940051}
Order{id=44923, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940051}
Order{id=44924, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608940052}
Order{id=44927, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940053}
Order{id=44929, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940053}
Order{id=44930, symbol='GOOG', side='buy', type='limit', price=1732.57, timeStamp=1608940054}
Order{id=44932, symbol='GOOG', side='buy', type='limit', price=1732.34, timeStamp=1608940054}
Order{id=44933, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940055}
Order{id=44934, symbol='AMZN', side='buy', type='market', price=3170.75, timeStamp=1608940055}
Order{id=44936, symbol='GOOG', side='buy', type='limit', price=1732.7, timeStamp=1608940056}
Order{id=44937, symbol='FB', side='buy', type='limit', price=265.97, timeStamp=1608940057}
Order{id=44938, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940057}
Order{id=44939, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940058}
Order{id=44940, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940058}
Order{id=44942, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940059}
Order{id=44943, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940060}
Order{id=44945, symbol='GOOG', side='buy', type='limit', price=1733.21, timeStamp=1608940061}
Order{id=44948, symbol='FB', side='sell', type='limit', price=266.42, timeStamp=1608940062}
Order{id=44949, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608940063}
Order{id=44950, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940063}
Order{id=44954, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940065}
Order{id=44956, symbol='FB', side='buy', type='limit', price=266.21, timeStamp=1608940066}
Order{id=44958, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940067}
Order{id=44959, symbol='GOOG', side='buy', type='limit', price=1733.1, timeStamp=1608940068}
Order{id=44960, symbol='GOOG', side='buy', type='limit', price=null, timeStamp=1608940069}
Order{id=44962, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940069}
Order{id=44963, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940070}
Order{id=44964, symbol='GOOG', side='buy', type='limit', price=1733.52, timeStamp=1608940071}
Order{id=44965, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940071}
Order{id=44966, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940072}
Order{id=44968, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940073}
Order{id=44969, symbol='FB', side='sell', type='limit', price=266.91, timeStamp=1608940074}
Order{id=44972, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940075}
Order{id=44974, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940075}
Order{id=44976, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940076}
Order{id=44977, symbol='GOOG', side='sell', type='limit', price=1732.11, timeStamp=1608940076}
Order{id=44979, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940078}
Order{id=44982, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940079}
Order{id=44984, symbol='FB', side='sell', type='limit', price=266.11, timeStamp=1608940080}
Order{id=44985, symbol='GOOG', side='buy', type='limit', price=1733.3, timeStamp=1608940080}
Order{id=44989, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940082}
Order{id=44990, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940083}
Order{id=44992, symbol='FB', side='sell', type='limit', price=266.76, timeStamp=1608940083}
Order{id=44993, symbol='FB', side='buy', type='limit', price=266.7, timeStamp=1608940084}
Order{id=44994, symbol='FB', side='sell', type='limit', price=265.55, timeStamp=1608940084}
Order{id=44995, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608940085}
Order{id=44998, symbol='GOOG', side='sell', type='limit', price=1733.77, timeStamp=1608940087}
Order{id=45000, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940089}
Order{id=45003, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940090}
Order{id=45007, symbol='FB', side='buy', type='limit', price=265.44, timeStamp=1608940092}
Order{id=45011, symbol='GOOG', side='buy', type='limit', price=1732.45, timeStamp=1608940095}
Order{id=45013, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940096}
Order{id=45014, symbol='FB', side='buy', type='limit', price=266.3, timeStamp=1608940096}
Order{id=45015, symbol='GOOG', side='buy', type='limit', price=1732.73, timeStamp=1608940097}
Order{id=45016, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940098}
Order{id=45017, symbol='FB', side='sell', type='limit', price=265.76, timeStamp=1608940098}
Order{id=45018, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940098}
Order{id=45021, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940099}
Order{id=45022, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940100}
Order{id=45023, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940101}
Order{id=45024, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940102}
Order{id=45029, symbol='GOOG', side='buy', type='limit', price=1732.72, timeStamp=1608940105}
Order{id=45030, symbol='FB', side='sell', type='limit', price=266.98, timeStamp=1608940105}
Order{id=45031, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940106}
Order{id=45035, symbol='FB', side='sell', type='limit', price=265.88, timeStamp=1608940108}
Order{id=45036, symbol='FB', side='buy', type='limit', price=265.94, timeStamp=1608940108}
Order{id=45038, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940109}
Order{id=45039, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940109}
Order{id=45042, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940111}
Order{id=45043, symbol='GOOG', side='sell', type='limit', price=1733.83, timeStamp=1608940111}
Order{id=45044, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940111}
Order{id=45047, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940112}
Order{id=45049, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940113}
Order{id=45050, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940114}
Order{id=45053, symbol='FB', side='sell', type='limit', price=265.58, timeStamp=1608940115}
Order{id=45054, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940115}
Order{id=45055, symbol='GOOG', side='buy', type='limit', price=1733.71, timeStamp=1608940116}
Order{id=45058, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608940118}
Order{id=45059, symbol='FB', side='buy', type='limit', price=265.54, timeStamp=1608940119}
Order{id=45061, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940119}
Order{id=45064, symbol='GOOG', side='buy', type='limit', price=1732.89, timeStamp=1608940122}
Order{id=45065, symbol='GOOG', side='sell', type='limit', price=1733.4, timeStamp=1608940123}
Order{id=45066, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940123}
Order{id=45067, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940124}
Order{id=45069, symbol='FB', side='buy', type='limit', price=266.4, timeStamp=1608940124}
Order{id=45075, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940126}
Order{id=45080, symbol='GOOG', side='sell', type='limit', price=1733.65, timeStamp=1608940130}
Order{id=45082, symbol='GOOG', side='buy', type='limit', price=1732.05, timeStamp=1608940131}
Order{id=45084, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940132}
Order{id=45087, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940133}
Order{id=45088, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940134}
Order{id=45091, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940136}
Order{id=45093, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940137}
Order{id=45094, symbol='FB', side='buy', type='limit', price=266.66, timeStamp=1608940138}
Order{id=45095, symbol='FB', side='buy', type='limit', price=266.68, timeStamp=1608940138}
Order{id=45097, symbol='GOOG', side='buy', type='limit', price=1732.34, timeStamp=1608940139}
Order{id=45098, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940140}
Order{id=45101, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940141}
Order{id=45102, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940141}
Order{id=45104, symbol='FB', side='sell', type='limit', price=266.52, timeStamp=1608940141}
Order{id=45105, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940141}
Order{id=45107, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940142}
Order{id=45108, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940143}
Order{id=45110, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940145}
Order{id=45111, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940145}
Order{id=45113, symbol='GOOG', side='buy', type='limit', price=1733.56, timeStamp=1608940146}
Order{id=45116, symbol='GOOG', side='sell', type='limit', price=1733.74, timeStamp=1608940148}
Order{id=45119, symbol='FB', side='sell', type='limit', price=265.22, timeStamp=1608940150}
Order{id=45121, symbol='GOOG', side='buy', type='limit', price=1733.56, timeStamp=1608940151}
Order{id=45122, symbol='GOOG', side='sell', type='limit', price=1733.82, timeStamp=1608940152}
Order{id=45126, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940153}
Order{id=45127, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940154}
Order{id=45128, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940155}
Order{id=45129, symbol='GOOG', side='buy', type='limit', price=1733.6, timeStamp=1608940155}
Order{id=45131, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940156}
Order{id=45133, symbol='GOOG', side='sell', type='limit', price=1733.2, timeStamp=1608940157}
Order{id=45136, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940158}
Order{id=45139, symbol='FB', side='buy', type='limit', price=266.01, timeStamp=1608940161}
Order{id=45141, symbol='GOOG', side='buy', type='limit', price=1732.29, timeStamp=1608940162}
Order{id=45143, symbol='GOOG', side='sell', type='limit', price=1733.57, timeStamp=1608940164}
Order{id=45144, symbol='GOOG', side='buy', type='limit', price=1732.1, timeStamp=1608940164}
Order{id=45149, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940168}
Order{id=45152, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940169}
Order{id=45154, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940171}
Order{id=45155, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940172}
Order{id=45157, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940172}
Order{id=45162, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940175}
Order{id=45164, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940177}
Order{id=45165, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940177}
Order{id=45167, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940178}
Order{id=45169, symbol='FB', side='buy', type='limit', price=265.47, timeStamp=1608940179}
Order{id=45170, symbol='GOOG', side='buy', type='limit', price=1733.14, timeStamp=1608940180}
Order{id=45175, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940183}
Order{id=45176, symbol='GOOG', side='sell', type='limit', price=1733.61, timeStamp=1608940183}
Order{id=45177, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940184}
Order{id=45178, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940184}
Order{id=45182, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940186}
Order{id=45183, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940187}
Order{id=45185, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940188}
Order{id=45188, symbol='GOOG', side='buy', type='limit', price=1733.95, timeStamp=1608940189}
Order{id=45189, symbol='GOOG', side='buy', type='limit', price=1732.45, timeStamp=1608940190}
Order{id=45190, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940190}
Order{id=45191, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940191}
Order{id=45192, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940191}
Order{id=45193, symbol='GOOG', side='sell', type='limit', price=1733.88, timeStamp=1608940192}
Order{id=45194, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608940193}
Order{id=45197, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940195}
Order{id=45199, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940196}
Order{id=45200, symbol='GOOG', side='buy', type='limit', price=1732.82, timeStamp=1608940196}
Order{id=45201, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940197}
Order{id=45202, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940197}
Order{id=45203, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940198}
Order{id=45204, symbol='GOOG', side='buy', type='limit', price=1733.56, timeStamp=1608940198}
Order{id=45206, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608940199}
Order{id=45207, symbol='FB', side='sell', type='limit', price=265.53, timeStamp=1608940199}
Order{id=45208, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940200}
Order{id=45209, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940200}
Order{id=45210, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940201}
Order{id=45212, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940202}
Order{id=45214, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608940204}
Order{id=45215, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940204}
Order{id=45216, symbol='GOOG', side='buy', type='limit', price=1732.87, timeStamp=1608940205}
Order{id=45217, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940205}
Order{id=45218, symbol='AMZN', side='buy', type='market', price=3170.94, timeStamp=1608940206}
Order{id=45220, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940208}
Order{id=45221, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940208}
Order{id=45222, symbol='FB', side='sell', type='limit', price=265.68, timeStamp=1608940208}
Order{id=45223, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940209}
Order{id=45224, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940209}
Order{id=45229, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940212}
Order{id=45230, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940212}
Order{id=45233, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940213}
Order{id=45234, symbol='GOOG', side='sell', type='limit', price=1732.79, timeStamp=1608940214}
Order{id=45235, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940214}
Order{id=45237, symbol='FB', side='sell', type='market', price=265.66, timeStamp=1608940215}
Order{id=45238, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940215}
Order{id=45239, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940216}
Order{id=45240, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940216}
Order{id=45241, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608940217}
Order{id=45243, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940218}
Order{id=45244, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940219}
Order{id=45245, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608940219}
Order{id=45247, symbol='FB', side='sell', type='limit', price=265.45, timeStamp=1608940221}
Order{id=45249, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940222}
Order{id=45250, symbol='TSLA', side='sell', type='market', price=658.18, timeStamp=1608940222}
Order{id=45251, symbol='FB', side='sell', type='limit', price=266.55, timeStamp=1608940223}
Order{id=45252, symbol='GOOG', side='sell', type='limit', price=1733.9, timeStamp=1608940224}
Order{id=45253, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940224}
Order{id=45255, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940226}
Order{id=45257, symbol='FB', side='buy', type='limit', price=265.55, timeStamp=1608940227}
Order{id=45258, symbol='GOOG', side='sell', type='limit', price=1732.04, timeStamp=1608940227}
Order{id=45259, symbol='FB', side='sell', type='limit', price=265.88, timeStamp=1608940228}
Order{id=45261, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940229}
Order{id=45263, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940230}
Order{id=45264, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940230}
Order{id=45267, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608940230}
Order{id=45268, symbol='FB', side='buy', type='market', price=null, timeStamp=1608940230}
Order{id=45270, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940231}
Order{id=45274, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940233}
Order{id=45278, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940235}
Order{id=45281, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940237}
Order{id=45282, symbol='FB', side='sell', type='market', price=null, timeStamp=1608940238}
Order{id=45283, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608940238}
Order{id=45284, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940239}
Order{id=45285, symbol='GOOG', side='buy', type='limit', price=1732.18, timeStamp=1608940239}
Order{id=45286, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940240}
